,Location_type,zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,wh_owner_type,flood_impacted,electric_supply,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m
10325,1,1,7,4,4,1,0,1,2009.0,14,1,1,5
10326,1,1,8,1,4,0,0,0,2004.0,29,0,4,4
10327,1,3,8,0,4,0,0,1,2008.0,19,1,0,6
10328,1,2,7,1,2,1,0,0,2009.0,23,1,4,3
10329,0,3,5,0,3,1,0,0,2004.0,28,0,0,5
10330,1,2,6,1,2,1,0,0,2007.0,17,0,3,3
10331,1,1,0,0,3,0,0,1,2009.0,20,0,1,6
10332,1,1,1,0,4,1,0,1,2009.0,21,1,2,3
10333,1,3,2,2,4,1,0,0,2009.0,26,0,4,2
10334,1,2,1,2,2,1,0,1,2009.0,9,0,2,6
10335,1,3,1,0,3,1,0,0,2009.0,17,0,2,5
10336,1,3,5,0,6,1,0,0,2016.0,9,1,1,4
10337,1,1,6,0,2,1,0,1,2009.0,16,0,2,6
10338,1,2,5,4,1,1,0,0,2009.0,6,0,2,3
10339,1,2,5,0,3,1,1,1,2011.0,18,0,0,3
10340,0,0,5,4,5,0,0,1,2009.0,27,0,2,3
10341,1,3,8,4,3,1,0,0,2009.0,10,0,0,4
10342,1,3,5,1,4,1,0,0,2017.0,9,0,2,5
10343,1,1,3,0,4,1,0,0,2014.0,15,1,1,3
10344,1,1,8,0,4,0,0,0,2007.0,27,1,0,2
10345,1,1,8,1,6,0,0,1,2017.0,22,0,3,5
10346,0,3,7,0,3,1,1,0,2008.0,19,0,3,2
10347,1,3,7,0,4,0,0,1,2006.0,39,0,0,4
10348,1,2,5,0,2,0,0,0,2016.0,10,0,4,4
10349,1,0,0,1,5,1,0,0,2009.0,16,0,4,3
10350,1,3,7,1,4,1,0,1,2009.0,21,0,0,2
10351,1,3,2,0,4,0,0,0,2009.0,19,0,0,6
10352,1,2,0,0,3,1,1,1,2009.0,7,0,4,2
10353,1,1,0,0,3,1,0,0,2009.0,5,0,4,3
10354,1,0,8,3,6,1,0,1,2006.0,23,1,4,3
10355,1,3,6,0,1,0,0,0,2013.0,21,1,1,4
10356,1,1,8,1,2,0,0,0,2009.0,13,0,3,2
10357,1,1,4,0,2,1,0,1,2007.0,17,1,4,3
10358,1,2,4,0,2,1,0,1,2023.0,0,0,4,0
10359,1,3,3,0,6,0,0,1,2004.0,31,1,3,4
10360,1,3,2,0,5,0,0,1,2009.0,20,1,1,4
10361,1,3,4,1,6,0,0,0,2002.0,33,1,1,3
10362,1,3,6,3,4,1,0,1,2009.0,15,0,4,2
10363,1,3,6,0,4,1,0,1,2011.0,24,0,2,4
10364,1,3,4,2,2,0,0,1,1999.0,24,1,3,2
10365,1,3,7,0,4,0,0,1,2000.0,24,0,2,6
10366,1,3,1,0,4,1,1,1,2009.0,27,0,0,6
10367,1,1,5,0,3,1,0,1,2023.0,0,0,4,0
10368,1,1,6,0,2,0,0,0,2021.0,0,0,4,0
10369,1,3,4,0,2,0,0,0,2008.0,24,0,2,5
10370,0,2,3,1,2,1,0,0,2006.0,25,1,1,5
10371,1,3,1,0,2,1,0,1,2009.0,21,0,1,4
10372,1,2,8,0,3,1,1,0,2019.0,13,1,0,2
10373,1,2,1,0,3,1,0,0,2009.0,5,0,4,3
10374,1,3,0,0,3,1,0,0,2009.0,20,0,3,6
10375,1,1,2,0,2,0,0,0,2009.0,6,0,4,6
10376,1,1,0,1,2,0,0,0,2009.0,32,0,2,4
10377,1,2,1,0,3,0,0,0,2009.0,5,0,2,3
10378,1,3,1,1,3,0,0,1,2009.0,0,0,4,0
10379,1,1,6,1,2,0,0,0,2019.0,7,0,2,3
10380,1,1,3,0,3,0,0,1,2009.0,14,0,2,3
10381,1,3,1,0,3,1,0,1,2009.0,11,0,0,5
10382,0,1,4,0,3,1,0,0,2008.0,17,0,4,3
10383,1,2,4,2,2,0,0,1,2011.0,20,0,3,3
10384,1,3,8,0,2,1,1,0,2018.0,13,0,3,6
10385,1,1,4,0,2,0,0,1,2016.0,18,0,2,2
10386,1,3,7,4,4,1,0,0,2009.0,14,0,3,6
10387,1,1,8,1,2,0,0,1,2009.0,13,0,4,3
10388,1,3,0,0,3,0,0,0,2009.0,0,0,4,0
10389,1,2,7,0,3,0,0,0,2021.0,4,1,4,1
10390,1,1,2,3,2,0,0,0,2009.0,12,1,2,1
10391,1,2,0,5,3,1,0,0,2009.0,11,0,1,4
10392,1,1,0,1,2,1,0,1,2009.0,35,0,1,4
10393,1,1,3,0,2,1,0,1,2003.0,24,0,3,5
10394,1,3,2,0,4,1,0,0,2009.0,22,0,3,6
10395,1,3,5,1,5,1,0,1,2021.0,0,0,4,0
10396,1,3,2,1,4,1,0,1,2009.0,5,0,4,2
10397,1,1,6,0,4,1,0,1,2016.0,19,0,3,4
10398,0,1,0,1,4,1,1,1,2009.0,14,0,2,2
10399,1,0,5,0,3,0,0,0,1996.0,24,0,4,4
10400,1,1,6,0,2,0,0,1,2021.0,0,0,4,0
10401,1,2,0,0,4,0,0,1,2009.0,10,0,2,1
10402,1,3,5,0,6,0,0,0,2016.0,6,1,1,5
10403,1,1,1,1,4,0,0,0,2009.0,6,0,0,1
10404,1,2,8,0,2,1,0,1,2006.0,25,1,1,5
10405,1,3,8,0,3,0,0,1,2018.0,6,1,2,4
10406,1,1,3,1,2,1,0,1,2002.0,34,0,3,5
10407,0,3,3,0,5,0,0,1,2009.0,24,0,0,4
10408,1,2,1,2,4,0,0,1,2009.0,11,0,4,2
10409,1,2,0,0,3,0,0,1,2009.0,24,0,2,3
10410,1,1,3,0,3,1,0,1,2021.0,0,0,4,0
10411,1,1,8,1,2,1,0,1,2010.0,17,1,1,3
10412,1,2,1,0,3,0,0,0,2009.0,22,0,2,6
10413,1,3,8,0,2,0,0,1,2007.0,22,1,3,2
10414,1,3,7,0,4,1,0,1,2014.0,11,0,0,3
10415,1,3,6,1,4,1,0,1,2009.0,13,0,2,4
10416,1,3,8,0,2,1,0,1,2012.0,20,0,3,2
10417,1,3,4,0,3,1,0,1,2015.0,11,1,4,4
10418,0,2,0,0,2,1,0,0,2009.0,15,0,4,4
10419,1,1,0,0,4,0,0,1,2009.0,28,0,2,5
10420,1,1,7,0,3,1,0,1,1998.0,30,0,4,3
10421,1,3,2,0,4,1,0,0,2009.0,21,0,4,2
10422,1,3,5,0,5,0,0,0,2010.0,18,0,3,3
10423,1,3,4,0,2,1,0,1,2018.0,10,0,4,1
10424,1,1,0,0,3,1,0,1,2009.0,29,0,3,3
10425,1,3,8,0,6,0,0,1,2008.0,22,0,4,6
10426,1,1,3,4,4,1,0,1,2019.0,5,1,2,4
10427,1,3,1,2,4,1,0,0,2009.0,4,0,3,2
10428,1,3,7,0,2,1,0,1,2014.0,20,0,4,1
10429,1,2,2,4,2,0,1,1,2009.0,24,0,2,3
10430,1,3,8,1,4,0,0,0,2009.0,18,0,4,6
10431,1,1,4,4,2,1,0,0,2009.0,20,1,2,2
10432,1,1,5,0,2,0,0,0,2019.0,9,0,3,6
10433,1,3,0,0,3,1,0,1,2009.0,5,0,2,4
10434,1,1,0,1,2,0,0,0,2009.0,16,0,3,4
10435,1,1,0,0,4,0,0,0,2009.0,18,0,4,2
10436,1,2,3,0,4,0,0,0,1998.0,37,1,1,4
10437,1,3,5,1,6,0,0,1,2011.0,12,1,1,5
10438,1,1,0,1,4,1,0,1,2009.0,9,0,0,6
10439,1,3,3,0,3,0,0,0,2023.0,0,0,4,0
10440,1,1,5,0,2,1,1,1,1997.0,14,0,0,2
10441,0,2,5,2,2,0,0,1,2015.0,12,1,1,6
10442,0,1,0,0,1,0,0,0,2009.0,32,0,0,5
10443,1,1,6,3,3,1,0,1,2009.0,14,1,1,2
10444,1,3,6,0,5,1,0,1,2010.0,22,0,2,2
10445,1,1,8,0,3,1,0,1,2008.0,17,0,2,3
10446,1,3,2,0,4,1,0,1,2009.0,20,0,2,5
10447,0,3,4,3,3,0,0,1,2009.0,14,0,4,2
10448,1,3,7,1,3,1,1,1,2016.0,10,0,3,4
10449,1,1,4,1,3,0,0,1,2009.0,11,1,0,6
10450,1,3,8,4,4,1,0,1,2015.0,9,0,0,3
10451,1,1,0,0,4,0,0,0,2009.0,6,0,3,3
10452,1,3,2,2,2,0,0,0,2009.0,4,0,3,3
10453,1,1,1,2,2,0,1,0,2009.0,9,0,3,4
10454,1,3,1,0,4,1,1,1,2009.0,28,0,2,3
10455,1,1,6,0,3,1,0,1,2021.0,7,0,2,2
10456,1,1,0,0,4,0,0,0,2009.0,20,0,4,3
10457,1,1,4,0,2,0,0,0,1997.0,29,0,4,2
10458,1,1,0,0,3,1,0,0,2009.0,4,0,3,1
10459,0,2,8,1,8,0,0,0,2003.0,33,0,0,5
10460,1,2,0,1,4,1,0,1,2009.0,14,0,4,3
10461,0,2,6,0,2,1,0,1,2009.0,19,1,1,6
10462,1,1,7,3,3,1,0,0,2009.0,19,1,1,2
10463,1,2,4,0,2,1,0,1,2000.0,27,0,2,4
10464,1,2,3,1,3,1,0,1,2009.0,18,1,4,5
10465,1,2,6,1,3,0,0,0,2019.0,7,1,4,1
10466,1,2,3,0,2,1,1,1,2001.0,25,1,1,6
10467,1,1,2,0,3,0,0,1,2009.0,25,1,1,4
10468,1,1,4,0,3,0,0,0,2006.0,20,1,0,5
10469,1,1,7,0,2,1,0,1,2009.0,19,0,2,4
10470,1,1,0,1,4,1,0,1,2009.0,4,0,4,2
10471,1,1,6,0,3,1,0,1,2009.0,0,0,4,0
10472,1,3,1,2,4,1,0,1,2009.0,6,0,1,1
10473,1,3,4,0,1,0,0,1,2017.0,11,1,3,5
10474,1,3,5,0,6,1,0,1,1996.0,23,1,4,3
10475,1,1,4,4,3,1,0,0,2009.0,16,1,1,5
10476,1,2,7,0,3,1,0,1,1999.0,24,1,2,2
10477,1,3,1,0,2,0,0,1,2009.0,17,0,3,1
10478,1,1,2,0,3,1,1,1,2009.0,26,0,2,4
10479,1,3,3,0,3,0,1,1,2009.0,16,1,4,3
10480,1,2,4,0,3,0,0,1,2003.0,25,0,3,4
10481,1,2,0,0,2,0,0,1,2009.0,10,0,0,4
10482,1,1,7,0,2,0,0,1,1997.0,26,1,4,4
10483,1,1,3,0,2,0,0,0,2009.0,26,1,1,3
10484,1,3,2,0,2,0,0,1,2009.0,21,0,4,6
10485,1,2,8,0,3,1,1,1,2017.0,11,0,2,6
10486,1,1,3,1,4,1,0,0,2009.0,5,0,2,2
10487,0,2,3,0,3,0,0,0,1999.0,30,0,2,2
10488,1,2,5,0,2,1,0,1,2022.0,8,0,3,2
10489,1,3,0,3,2,1,0,1,2009.0,5,0,0,4
10490,1,1,3,0,5,1,0,0,2013.0,18,0,4,5
10491,1,3,8,0,2,0,0,0,2014.0,9,1,1,6
10492,1,1,2,3,4,1,1,1,2009.0,16,0,2,2
10493,1,2,8,0,3,1,0,1,2015.0,15,1,3,6
10494,1,3,2,0,4,0,0,0,2009.0,33,0,2,6
10495,1,1,8,0,4,1,0,0,2017.0,9,0,2,2
10496,1,1,0,0,3,0,0,0,2009.0,26,0,0,6
10497,1,3,4,1,4,0,0,0,2020.0,7,1,4,2
10498,1,1,4,0,5,0,0,0,2000.0,26,0,2,6
10499,1,2,6,0,2,0,0,0,2003.0,25,1,4,4
10500,0,3,0,0,5,1,0,1,2009.0,36,0,0,6
10501,1,3,6,0,4,1,0,0,1996.0,27,0,4,5
10502,1,1,8,0,2,1,0,1,2011.0,18,1,2,5
10503,1,1,7,0,4,1,0,0,2007.0,18,0,4,5
10504,1,3,0,0,4,1,0,1,2009.0,35,0,4,4
10505,1,3,5,3,5,0,0,1,2009.0,19,1,1,6
10506,1,1,8,0,3,0,0,1,2009.0,0,0,4,0
10507,1,3,4,1,4,0,0,0,2009.0,16,1,3,3
10508,1,1,4,0,3,1,0,1,2022.0,0,0,4,0
10509,1,3,1,0,4,0,0,1,2009.0,24,0,4,5
10510,1,1,7,0,2,0,0,0,2014.0,12,1,4,5
10511,0,2,8,0,3,0,0,1,2003.0,24,1,4,5
10512,1,3,1,0,3,1,0,0,2009.0,10,0,3,2
10513,1,1,3,0,4,1,0,1,2005.0,23,0,0,5
10514,1,1,0,1,3,0,0,0,2009.0,19,0,1,3
10515,1,3,0,0,3,0,0,1,2009.0,5,0,3,5
10516,1,1,2,5,3,0,0,0,2009.0,12,1,1,4
10517,1,3,8,2,4,1,0,1,2008.0,22,0,2,2
10518,1,3,5,0,4,1,1,1,2009.0,11,0,0,4
10519,1,3,0,1,4,0,0,0,2009.0,8,0,2,5
10520,0,1,0,0,1,1,0,1,2009.0,23,0,3,5
10521,1,1,5,0,3,1,0,1,2004.0,22,1,2,4
10522,1,2,1,0,3,0,1,1,2009.0,24,0,0,5
10523,1,1,0,0,4,0,0,1,2009.0,5,0,1,4
10524,1,1,7,1,2,1,0,0,2009.0,16,1,2,6
10525,1,1,0,0,2,1,1,1,2009.0,19,0,0,2
10526,1,3,7,3,5,1,0,1,2009.0,18,0,4,5
10527,1,2,6,3,4,1,0,1,2002.0,27,1,2,6
10528,1,2,3,0,4,0,0,1,2019.0,10,0,3,3
10529,1,2,8,1,2,0,0,1,2009.0,24,0,0,4
10530,1,3,8,1,2,1,0,1,2019.0,6,1,2,2
10531,1,3,5,1,4,0,0,1,2009.0,18,0,0,3
10532,1,1,7,0,3,1,0,0,1997.0,25,1,3,3
10533,1,2,1,0,3,1,0,1,2009.0,20,0,0,3
10534,1,3,0,1,4,0,1,1,2009.0,4,0,4,3
10535,1,3,5,1,2,0,0,1,2016.0,10,0,2,4
10536,1,2,5,0,2,0,0,0,2013.0,20,0,0,4
10537,1,1,3,0,3,1,0,1,2010.0,20,0,2,3
10538,1,1,7,0,4,0,1,1,2009.0,7,0,2,4
10539,1,2,0,0,3,1,0,0,2009.0,21,0,0,5
10540,1,1,2,1,4,1,0,1,2009.0,23,0,1,5
10541,1,3,4,0,4,1,0,1,2015.0,14,1,1,5
10542,1,1,3,0,2,1,0,1,2012.0,18,1,1,2
10543,1,1,5,1,3,1,0,1,2014.0,13,0,0,5
10544,1,3,2,0,2,1,0,1,2009.0,9,0,2,4
10545,1,3,8,0,3,1,0,1,2004.0,24,0,2,2
10546,1,3,0,1,4,1,0,1,2009.0,17,0,3,4
10547,1,3,8,0,3,1,0,0,2018.0,12,0,2,3
10548,1,2,6,0,4,0,0,1,2011.0,16,1,4,5
10549,0,2,7,1,3,1,0,0,2005.0,27,0,0,6
10550,1,1,8,5,3,0,0,1,2009.0,16,1,3,3
10551,1,1,6,0,2,1,0,1,1998.0,25,0,2,3
10552,1,3,5,0,3,1,0,1,1998.0,26,1,0,3
10553,1,1,1,0,4,0,0,1,2009.0,0,0,4,0
10554,1,2,0,0,4,1,0,1,2009.0,20,0,2,2
10555,1,1,0,0,3,1,0,0,2009.0,15,0,2,3
10556,1,2,8,0,4,1,0,1,2018.0,13,1,0,5
10557,1,3,4,1,6,1,0,1,2009.0,4,1,4,3
10558,0,3,7,2,4,0,0,0,2007.0,24,1,2,4
10559,1,1,4,0,4,0,0,1,2016.0,11,0,2,5
10560,1,3,3,1,4,1,0,0,2022.0,0,0,4,0
10561,1,2,6,1,4,0,0,1,2012.0,22,0,0,6
10562,1,3,8,0,4,1,0,1,2009.0,4,1,4,2
10563,1,1,5,0,3,0,1,1,2019.0,5,0,4,2
10564,1,2,8,0,2,1,0,0,2015.0,18,1,4,5
10565,1,2,7,4,2,0,0,0,2007.0,25,0,3,4
10566,1,3,7,0,3,1,0,0,2018.0,9,0,4,3
10567,1,1,3,1,4,1,0,1,2009.0,16,0,3,5
10568,1,1,2,0,4,0,0,0,2009.0,23,0,2,3
10569,1,1,5,0,2,0,0,0,2004.0,39,0,2,6
10570,1,0,6,1,4,1,0,0,2019.0,5,0,4,1
10571,1,2,8,0,4,1,0,1,2007.0,19,1,0,2
10572,1,1,3,0,4,0,0,1,2001.0,22,0,4,5
10573,1,2,3,2,2,0,0,1,2009.0,0,0,4,0
10574,1,3,1,0,4,1,0,1,2009.0,5,0,4,2
10575,1,3,8,1,4,1,0,0,2005.0,30,0,3,6
10576,1,2,1,0,2,0,0,1,2009.0,21,0,3,6
10577,1,0,8,0,6,0,0,1,2009.0,17,0,2,4
10578,1,1,7,3,2,0,0,1,2009.0,26,0,3,6
10579,1,2,1,2,3,1,0,1,2009.0,12,0,3,3
10580,1,1,5,0,3,0,0,1,2012.0,11,1,1,5
10581,1,3,2,0,4,1,0,1,2009.0,25,0,4,5
10582,1,3,5,4,4,1,0,1,2009.0,12,1,3,4
10583,1,3,1,1,8,0,0,0,2009.0,27,0,0,2
10584,1,2,8,0,1,1,0,0,2022.0,0,0,4,0
10585,0,1,8,1,4,0,0,0,2009.0,14,1,2,2
10586,1,3,5,3,3,1,1,1,2009.0,4,0,4,5
10587,1,1,5,0,4,1,0,1,2009.0,26,0,0,6
10588,1,1,0,0,4,1,0,0,2009.0,17,0,1,3
10589,1,3,6,0,2,0,0,0,2005.0,24,0,2,2
10590,1,1,7,0,3,0,0,1,2018.0,11,1,0,5
10591,1,3,2,4,2,1,0,0,2009.0,0,0,4,0
10592,1,1,3,3,3,0,0,0,2017.0,6,0,2,3
10593,1,1,3,0,2,1,0,1,2013.0,19,1,1,6
10594,1,3,8,4,3,0,0,0,1997.0,18,0,4,5
10595,1,1,2,1,2,1,1,1,2009.0,16,0,0,4
10596,1,2,1,0,2,0,0,1,2009.0,11,0,1,4
10597,1,3,6,0,6,1,0,1,2009.0,26,0,3,4
10598,1,3,5,1,4,0,0,1,2019.0,5,0,0,3
10599,1,1,7,0,3,1,1,1,2004.0,22,0,0,2
10600,1,2,5,0,3,1,0,1,2017.0,13,1,1,2
10601,1,1,3,0,3,1,0,1,2023.0,0,0,4,0
10602,0,3,8,0,4,1,0,1,2004.0,28,0,3,4
10603,1,3,6,0,3,0,0,1,2012.0,12,1,1,2
10604,1,3,0,0,3,0,0,0,2009.0,35,0,1,6
10605,1,2,0,0,3,1,1,1,2009.0,10,0,1,4
10606,1,1,5,2,2,1,1,0,2009.0,12,1,1,5
10607,1,1,7,0,2,0,0,1,2000.0,35,0,0,2
10608,1,3,5,0,2,1,0,1,2020.0,4,1,4,2
10609,1,3,3,2,3,1,1,0,2009.0,15,0,0,2
10610,1,1,7,1,5,1,0,1,2002.0,31,1,1,2
10611,1,1,4,0,2,1,0,1,2016.0,11,0,4,5
10612,1,1,1,0,2,1,0,1,2009.0,11,1,2,6
10613,1,1,0,3,4,1,0,0,2009.0,10,0,2,1
10614,1,2,8,0,2,0,0,0,1997.0,28,1,0,6
10615,1,2,1,4,2,1,1,0,2009.0,7,0,2,6
10616,1,2,8,0,2,1,0,0,2003.0,25,0,2,2
10617,1,1,1,0,4,0,0,0,2009.0,9,0,3,4
10618,1,2,1,1,3,0,0,1,2009.0,0,0,4,0
10619,1,3,3,1,4,0,0,0,2000.0,16,1,0,4
10620,1,1,7,0,3,0,0,0,2012.0,19,1,2,3
10621,1,3,0,1,2,0,0,1,2009.0,9,0,1,2
10622,1,3,3,0,2,0,0,0,2005.0,36,0,2,5
10623,1,1,3,4,2,0,0,1,2009.0,24,0,0,6
10624,1,1,3,0,4,1,0,0,2009.0,4,1,4,2
10625,1,3,2,0,3,1,0,1,2009.0,34,0,2,3
10626,1,1,7,0,2,1,0,1,2022.0,5,0,4,3
10627,1,3,2,2,4,0,0,1,2009.0,5,0,4,2
10628,0,1,4,2,3,0,0,0,2022.0,6,0,3,2
10629,1,2,8,0,2,0,0,1,2001.0,20,1,3,4
10630,1,3,1,0,4,1,0,1,2009.0,5,0,3,3
10631,1,2,2,0,2,1,0,1,2009.0,28,0,4,6
10632,1,3,7,1,4,1,0,1,2005.0,23,1,4,2
10633,1,3,1,1,6,0,0,0,2009.0,28,1,4,3
10634,1,0,3,4,6,0,0,0,2009.0,22,0,0,4
10635,1,2,1,1,2,1,0,1,2009.0,17,0,4,5
10636,1,2,3,4,3,0,0,0,2009.0,6,0,2,1
10637,1,3,3,0,3,1,0,1,2021.0,4,0,3,3
10638,1,1,8,1,3,0,0,1,2009.0,13,1,4,3
10639,1,1,7,2,4,0,0,0,2001.0,17,0,3,6
10640,1,2,1,2,2,1,0,1,2009.0,7,0,4,3
10641,1,3,7,1,4,1,1,1,2009.0,21,1,0,6
10642,1,3,5,1,4,1,0,1,2018.0,13,1,0,2
10643,1,2,3,0,2,0,0,1,2005.0,24,0,4,4
10644,0,2,0,0,3,0,0,1,2009.0,28,0,2,2
10645,1,1,5,0,4,0,0,1,1999.0,25,0,4,6
10646,1,1,6,1,4,1,0,1,2018.0,7,1,4,1
10647,1,2,1,0,2,1,0,1,2009.0,4,0,4,1
10648,1,2,2,1,2,1,0,1,2009.0,12,0,0,5
10649,1,3,5,0,2,1,0,1,1997.0,28,0,3,5
10650,0,1,0,3,3,0,1,1,2009.0,24,0,4,4
10651,1,2,3,4,2,0,0,0,2009.0,6,0,0,1
10652,1,3,5,0,2,1,0,0,2020.0,4,0,3,3
10653,1,2,4,0,2,1,0,1,2016.0,19,1,1,4
10654,1,3,1,3,2,0,0,0,2009.0,6,0,1,4
10655,1,1,4,3,3,1,0,1,2009.0,25,0,4,6
10656,1,1,4,0,3,0,0,0,2016.0,6,0,2,3
10657,1,3,2,3,3,1,0,1,2009.0,4,0,4,1
10658,1,2,6,2,2,0,0,0,2017.0,14,1,3,4
10659,1,1,6,1,3,1,1,1,2009.0,21,0,0,4
10660,1,1,3,0,3,1,0,0,2001.0,25,1,1,3
10661,1,1,1,0,2,0,1,1,2009.0,31,0,2,3
10662,1,2,7,1,2,0,0,1,2009.0,8,1,1,5
10663,1,2,4,2,2,1,0,1,2009.0,16,0,0,5
10664,1,1,7,0,1,1,0,1,2016.0,21,0,4,5
10665,1,3,3,0,5,0,0,1,2011.0,21,1,2,2
10666,1,1,5,0,5,1,0,0,2006.0,20,1,2,6
10667,1,2,4,0,3,0,0,1,2001.0,26,0,2,4
10668,1,2,4,0,2,0,0,1,2012.0,18,0,2,2
10669,1,2,5,1,5,1,0,1,2009.0,19,1,0,5
10670,1,2,7,1,2,1,1,1,2019.0,14,1,1,6
10671,1,2,3,0,2,0,1,1,2007.0,39,1,1,4
10672,1,1,7,1,2,1,0,1,2018.0,4,0,4,2
10673,1,1,0,0,2,0,0,0,2009.0,38,0,1,4
10674,1,3,4,0,2,1,1,1,2009.0,25,0,4,3
10675,1,2,1,3,2,1,1,1,2009.0,6,1,0,2
10676,0,1,6,0,3,0,1,1,2000.0,25,1,3,4
10677,0,1,5,1,4,1,0,1,2006.0,18,0,4,2
10678,1,3,1,0,2,1,0,1,2009.0,35,1,1,3
10679,1,1,1,2,3,1,0,0,2009.0,24,0,3,3
10680,1,1,4,0,4,0,0,1,1998.0,26,1,1,6
10681,1,3,5,0,3,0,0,1,2007.0,25,0,3,4
10682,1,1,0,2,3,0,0,1,2009.0,21,0,3,2
10683,1,1,1,2,4,1,0,1,2009.0,4,0,4,4
10684,1,1,7,3,4,1,0,0,2009.0,12,1,1,1
10685,1,1,5,0,4,0,0,0,2001.0,17,0,4,3
10686,1,3,6,1,4,0,0,0,2009.0,10,1,3,3
10687,1,1,7,0,2,0,0,0,2009.0,22,0,4,6
10688,0,1,8,2,2,0,0,0,2015.0,10,1,1,5
10689,1,3,0,0,3,0,0,1,2009.0,31,0,4,6
10690,1,3,2,0,4,0,0,1,2009.0,0,0,4,0
10691,1,1,3,1,2,1,0,0,2009.0,20,0,3,3
10692,1,1,8,0,4,0,0,1,2010.0,20,1,3,3
10693,1,1,7,0,2,0,0,1,2020.0,6,0,4,1
10694,1,3,1,2,2,0,0,1,2009.0,17,0,0,4
10695,1,2,4,0,3,1,1,1,2011.0,15,0,4,4
10696,1,3,6,0,5,1,0,0,2016.0,17,1,2,1
10697,1,3,4,0,4,1,0,1,2008.0,19,0,4,3
10698,1,3,0,0,5,1,0,0,2009.0,24,0,4,5
10699,1,2,8,2,2,0,0,1,2009.0,6,1,1,1
10700,0,3,6,2,4,1,0,0,2008.0,19,1,1,6
10701,1,3,2,0,2,1,1,1,2009.0,26,0,0,2
10702,1,2,5,5,2,0,0,0,2009.0,25,1,3,3
10703,1,2,5,1,2,0,0,1,2000.0,34,1,4,4
10704,1,1,0,0,4,0,0,1,2009.0,23,0,1,4
10705,1,3,3,1,4,1,0,1,2021.0,6,1,4,3
10706,1,3,0,0,3,1,0,0,2009.0,28,0,1,6
10707,1,1,1,0,2,0,0,0,2009.0,39,0,0,6
10708,0,3,0,0,4,1,0,1,2009.0,24,0,2,2
10709,0,1,8,0,3,0,0,0,2009.0,15,0,3,5
10710,1,2,4,1,2,1,0,0,2017.0,8,0,2,3
10711,1,1,2,0,2,0,0,1,2009.0,19,0,2,5
10712,1,1,1,0,4,1,1,1,2009.0,25,0,4,6
10713,1,2,4,1,2,0,0,1,2011.0,20,0,3,3
10714,1,3,5,0,2,0,0,1,1999.0,24,0,3,4
10715,1,3,2,0,4,1,0,1,2009.0,22,0,4,4
10716,1,1,5,0,2,0,0,0,2020.0,5,0,2,3
10717,0,2,4,0,3,0,0,1,2013.0,14,1,3,5
10718,1,2,8,0,2,1,0,0,2017.0,9,1,1,2
10719,1,1,2,1,2,0,0,0,2009.0,7,0,4,2
10720,1,1,0,2,3,0,0,1,2009.0,11,0,1,5
10721,1,1,0,0,3,1,0,1,2009.0,12,0,0,6
10722,1,3,5,0,3,0,0,1,2006.0,31,1,1,3
10723,1,2,7,4,2,0,0,0,2009.0,5,0,0,2
10724,1,2,7,0,2,1,0,0,2002.0,25,0,3,3
10725,0,1,1,0,5,1,0,1,2009.0,19,0,4,3
10726,1,3,3,0,4,1,0,1,2009.0,15,0,0,3
10727,0,2,7,1,3,1,0,1,2009.0,27,1,1,3
10728,1,3,8,0,2,0,0,1,2019.0,12,0,0,2
10729,1,3,0,1,4,0,0,1,2009.0,22,0,3,4
10730,0,1,2,0,2,0,0,1,2009.0,6,0,4,2
10731,1,3,7,0,4,0,0,0,2022.0,0,0,4,0
10732,1,1,8,0,4,0,0,0,2014.0,17,0,4,6
10733,0,1,0,1,4,0,0,1,2009.0,27,0,2,6
10734,1,1,7,1,3,1,0,0,1998.0,39,1,1,6
10735,1,3,0,0,4,1,0,0,2009.0,19,0,1,6
10736,1,2,4,1,4,0,0,0,2019.0,6,1,3,3
10737,1,1,6,3,1,0,0,0,2009.0,12,0,3,6
10738,1,3,0,0,3,0,0,0,2009.0,24,0,2,4
10739,1,1,8,0,2,0,0,0,2006.0,21,1,3,2
10740,1,2,2,2,3,1,0,1,2009.0,15,0,3,5
10741,1,2,6,1,1,1,0,1,2009.0,16,0,4,3
10742,1,1,8,0,3,1,0,1,2020.0,4,1,2,1
10743,1,2,5,0,2,1,0,1,2009.0,16,0,0,6
10744,1,2,3,0,1,1,0,1,2009.0,4,0,0,3
10745,0,2,4,3,3,0,0,0,2009.0,12,0,3,4
10746,1,3,6,0,3,1,0,1,2019.0,11,0,0,1
10747,1,3,7,0,2,1,0,0,2016.0,5,0,2,1
10748,1,1,1,1,3,0,0,0,2009.0,6,0,0,4
10749,1,1,0,1,3,0,1,1,2009.0,16,0,3,5
10750,1,3,3,0,5,1,1,1,2015.0,15,0,3,1
10751,1,3,5,0,2,1,0,1,2009.0,12,0,2,5
10752,1,1,6,0,2,1,0,1,1999.0,22,1,0,5
10753,1,1,6,4,2,0,0,0,2004.0,24,0,3,5
10754,1,3,2,0,2,0,0,0,2009.0,26,0,3,5
10755,0,3,3,1,4,1,0,1,2019.0,11,1,0,2
10756,1,3,4,0,4,0,0,0,2007.0,31,0,0,5
10757,1,1,4,0,3,1,0,1,2009.0,20,1,3,6
