Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_109468,EID_59468,Rural,Mid,South,Zone 4,2,0,2,4007,Company Owned,48,0,0,1,132,58,,33,0,B,3,26,42062
WH_109469,EID_59469,Rural,Mid,North,Zone 4,2,0,3,4992,Rented,33,0,0,1,158,28,,10,0,A,1,26,13086
WH_109470,EID_59470,Rural,Small,North,Zone 6,0,1,2,5841,Company Owned,22,0,0,0,138,30,,17,0,B+,4,13,20101
WH_109471,EID_59471,Rural,Large,West,Zone 6,8,2,5,3740,Company Owned,70,0,0,1,242,29,,8,0,B,5,23,9116
WH_109472,EID_59472,Rural,Mid,South,Zone 2,8,0,2,4643,Rented,64,0,0,1,240,28,2007,19,1,A+,2,32,25070
WH_109473,EID_59473,Rural,Mid,North,Zone 4,5,1,2,4770,Company Owned,58,0,0,1,159,29,2008,15,1,C,2,26,20090
WH_109474,EID_59474,Rural,Mid,West,Zone 3,1,1,4,4195,Company Owned,29,0,0,0,154,20,,0,0,NA,0,19,3064
WH_109475,EID_59475,Rural,Mid,West,Zone 2,3,0,5,6999,Company Owned,68,1,0,1,70,31,2001,32,1,A,6,12,44061
WH_109476,EID_59476,Rural,Mid,West,Zone 4,6,1,4,3006,Rented,15,1,0,1,160,35,2021,5,0,B+,3,11,6107
WH_109477,EID_59477,Rural,Mid,North,Zone 3,6,1,2,4372,Company Owned,47,0,0,1,87,,2001,31,1,C,5,19,41057
WH_109478,EID_59478,Rural,Large,West,Zone 5,1,1,4,5043,Rented,46,0,0,0,230,32,,23,1,C,2,14,31078
WH_109479,EID_59479,Rural,Large,North,Zone 6,5,0,3,5414,Rented,20,0,0,1,177,21,2008,22,0,A,3,28,29060
WH_109480,EID_59480,Rural,Large,North,Zone 5,5,3,2,5080,Rented,41,0,1,1,255,32,,10,0,C,3,25,12128
WH_109481,EID_59481,Rural,Large,North,Zone 5,7,1,2,5057,Rented,53,0,0,1,75,34,2001,28,0,A,4,17,36119
WH_109482,EID_59482,Rural,Mid,East,Zone 3,1,2,4,5606,Company Owned,37,0,0,0,236,45,,16,0,B,4,27,18055
WH_109483,EID_59483,Rural,Mid,North,Zone 2,3,0,4,4168,Company Owned,49,0,0,1,189,26,2003,29,0,A,6,1,37075
WH_109484,EID_59484,Urban,Large,North,Zone 5,1,1,4,4592,Company Owned,57,0,0,1,66,38,,23,0,C,5,17,28087
WH_109485,EID_59485,Rural,Small,North,Zone 1,4,0,4,5156,Company Owned,60,1,0,1,253,55,2018,6,1,C,3,30,9101
WH_109486,EID_59486,Urban,Large,North,Zone 6,0,1,3,4452,Rented,31,0,0,1,85,41,,24,0,A,4,28,31077
WH_109487,EID_59487,Rural,Large,South,Zone 6,3,0,2,5226,Company Owned,69,0,0,1,227,37,2014,10,1,A+,4,29,14111
WH_109488,EID_59488,Rural,Large,West,Zone 5,1,1,4,4896,Rented,23,0,0,0,140,32,,5,0,B,1,25,5072
WH_109489,EID_59489,Rural,Large,North,Zone 6,3,0,3,5141,Rented,65,0,0,1,104,31,2006,33,0,C,3,6,42136
WH_109490,EID_59490,Urban,Large,North,Zone 6,3,0,4,3848,Rented,32,0,0,1,80,32,2012,19,1,C,5,28,24127
WH_109491,EID_59491,Rural,Large,North,Zone 6,0,0,3,4331,Rented,21,0,0,0,146,18,,24,0,C,2,23,30151
WH_109492,EID_59492,Rural,Large,South,Zone 5,6,2,3,6442,Rented,24,0,0,1,78,31,2011,19,0,A,3,10,25069
WH_109493,EID_59493,Rural,Large,North,Zone 6,1,0,4,4743,Rented,29,0,0,0,114,39,,18,0,A,2,28,22095
WH_109494,EID_59494,Rural,Mid,West,Zone 3,0,5,4,4428,Rented,35,0,0,1,177,43,,9,0,B,4,19,11151
WH_109495,EID_59495,Rural,Mid,West,Zone 2,7,0,4,5676,Rented,28,0,0,1,162,30,2005,38,1,C,5,12,54072
WH_109496,EID_59496,Rural,Mid,West,Zone 4,1,1,5,4370,Rented,60,0,0,1,76,24,,13,0,B,4,26,15143
WH_109497,EID_59497,Rural,Mid,South,Zone 3,7,2,2,4407,Rented,52,0,0,1,206,37,,17,1,A,6,19,23108
WH_109498,EID_59498,Rural,Small,North,Zone 1,4,0,4,4399,Company Owned,70,1,0,1,254,31,2015,12,1,A+,1,30,16106
WH_109499,EID_59499,Rural,Mid,West,Zone 3,0,0,3,4117,Rented,39,0,0,0,120,22,,19,0,A,3,19,24151
WH_109500,EID_59500,Rural,Small,South,Zone 1,7,0,2,5059,Company Owned,28,0,0,0,95,21,,4,0,A,2,16,5063
WH_109501,EID_59501,Rural,Large,South,Zone 5,5,0,3,4049,Company Owned,52,0,0,1,230,25,2000,31,1,A+,6,10,41056
WH_109502,EID_59502,Rural,Large,North,Zone 5,7,2,3,4709,Company Owned,65,0,0,1,156,31,,12,0,B+,3,24,13096
WH_109503,EID_59503,Rural,Mid,West,Zone 4,2,0,3,4237,Rented,32,0,0,1,179,22,,22,0,B+,2,11,26109
WH_109504,EID_59504,Rural,Large,North,Zone 5,1,1,3,5400,Rented,28,0,0,1,139,28,,0,0,NA,0,24,3087
WH_109505,EID_59505,Rural,Mid,South,Zone 3,8,0,3,3348,Rented,54,0,0,0,79,20,2021,5,0,B,1,19,6057
WH_109506,EID_59506,Rural,Large,South,Zone 5,0,0,3,5068,Company Owned,50,0,0,0,78,21,,6,0,B,3,25,7062
WH_109507,EID_59507,Rural,Mid,West,Zone 4,4,0,4,4867,Company Owned,59,0,0,1,208,20,1998,22,1,A,4,26,29056
WH_109508,EID_59508,Urban,Large,North,Zone 6,5,0,5,4376,Rented,34,0,0,0,84,20,2016,10,0,C,6,23,13134
WH_109509,EID_59509,Rural,Mid,North,Zone 2,5,1,2,5327,Company Owned,37,1,0,1,124,43,2003,34,1,A+,5,22,46136
WH_109510,EID_59510,Rural,Large,North,Zone 6,3,1,2,6682,Rented,39,0,0,0,100,38,2016,7,0,B+,5,6,9068
WH_109511,EID_59511,Rural,Large,West,Zone 5,4,1,2,4046,Company Owned,26,0,1,0,121,25,1996,32,0,C,3,25,42119
WH_109512,EID_59512,Rural,Small,North,Zone 1,3,0,2,4463,Company Owned,57,0,0,0,253,37,2012,17,0,B,2,31,21090
WH_109513,EID_59513,Rural,Large,West,Zone 6,0,0,4,4688,Rented,24,0,0,0,255,26,,25,0,B,2,23,29133
WH_109514,EID_59514,Rural,Mid,North,Zone 2,2,2,2,4638,Company Owned,15,0,0,1,76,29,,22,0,C,3,22,28062
WH_109515,EID_59515,Urban,Mid,North,Zone 4,0,0,5,3857,Company Owned,70,0,0,1,67,25,,24,0,B+,4,26,29061
WH_109516,EID_59516,Rural,Large,North,Zone 6,8,0,5,2268,Company Owned,40,0,0,1,191,28,2005,33,0,B,3,28,41138
WH_109517,EID_59517,Rural,Large,South,Zone 5,1,1,4,3420,Company Owned,68,1,0,1,271,37,,28,1,A+,2,14,38064
WH_109518,EID_59518,Rural,Mid,South,Zone 2,7,0,2,6427,Rented,56,1,0,1,182,32,2013,8,1,C,2,22,10103
WH_109519,EID_59519,Rural,Large,West,Zone 6,0,2,2,4511,Rented,55,0,0,0,95,27,,21,0,A,5,6,27077
WH_109520,EID_59520,Rural,Mid,South,Zone 4,3,0,2,6933,Company Owned,60,0,0,1,87,36,1996,33,1,A+,4,26,47073
WH_109521,EID_59521,Rural,Mid,West,Zone 4,4,2,5,6249,Company Owned,65,0,0,1,257,27,,27,0,B,3,26,31135
WH_109522,EID_59522,Rural,Large,North,Zone 5,1,0,3,4636,Company Owned,17,0,0,1,100,27,,16,0,C,6,5,20086
WH_109523,EID_59523,Rural,Mid,West,Zone 4,1,0,6,4810,Company Owned,55,0,0,0,265,,,34,0,A,2,11,44079
WH_109524,EID_59524,Rural,Mid,South,Zone 3,7,0,2,5104,Company Owned,25,0,0,1,56,29,,11,0,C,3,27,14090
WH_109525,EID_59525,Rural,Large,West,Zone 5,1,0,4,4423,Company Owned,17,0,0,1,125,29,,20,0,B,4,14,23059
WH_109526,EID_59526,Rural,Small,South,Zone 1,3,0,2,5656,Rented,53,0,0,0,234,,2007,23,1,B+,4,16,29061
WH_109527,EID_59527,Rural,Small,West,Zone 6,5,0,3,5904,Company Owned,23,0,0,1,120,27,,4,0,A,4,15,6069
WH_109528,EID_59528,Rural,Large,North,Zone 5,1,4,5,4458,Company Owned,53,1,0,1,236,,,16,0,B,3,14,18122
WH_109529,EID_59529,Rural,Large,West,Zone 6,5,4,2,4865,Rented,17,0,0,1,155,28,,5,1,C,3,23,7109
WH_109530,EID_59530,Rural,Large,North,Zone 6,8,2,2,4897,Company Owned,39,0,0,1,145,39,,22,0,C,2,23,28109
WH_109531,EID_59531,Rural,Small,North,Zone 6,3,4,3,4472,Company Owned,60,0,0,0,234,25,2004,24,0,B,2,8,27120
WH_109532,EID_59532,Rural,Large,South,Zone 5,1,0,2,7295,Rented,63,1,0,1,83,,,5,0,B+,1,25,6081
WH_109533,EID_59533,Rural,Mid,West,Zone 4,4,0,2,5733,Company Owned,22,0,0,1,75,38,1997,24,1,A+,5,11,31124
WH_109534,EID_59534,Rural,Small,South,Zone 1,2,2,2,3841,Company Owned,25,1,0,0,183,35,,19,0,C,4,21,24094
WH_109535,EID_59535,Rural,Large,North,Zone 5,0,0,3,4616,Company Owned,16,1,0,1,200,24,,33,0,B,2,24,41085
WH_109536,EID_59536,Rural,Mid,South,Zone 2,2,0,1,6555,Rented,41,0,0,0,116,15,,11,0,B,1,1,13097
WH_109537,EID_59537,Rural,Mid,South,Zone 4,0,0,2,3943,Rented,25,0,0,1,80,21,,14,0,C,2,26,19058
WH_109538,EID_59538,Rural,Mid,West,Zone 3,3,0,2,4641,Rented,36,0,0,0,123,19,2001,32,1,A+,2,19,42078
WH_109539,EID_59539,Rural,Mid,South,Zone 2,8,0,2,5001,Rented,39,0,0,0,239,29,,16,0,B,6,32,18139
WH_109540,EID_59540,Urban,Small,North,Zone 6,8,3,2,4964,Company Owned,68,0,0,1,62,27,,21,1,C,4,13,27150
WH_109541,EID_59541,Rural,Small,North,Zone 6,4,1,4,5418,Rented,67,0,0,0,68,19,2002,25,0,B,2,8,30091
WH_109542,EID_59542,Rural,Large,South,Zone 6,5,0,3,4909,Rented,32,0,0,0,149,26,2007,15,1,A+,4,29,21146
WH_109543,EID_59543,Rural,Large,North,Zone 5,3,0,3,4951,Rented,38,0,0,1,180,25,2021,4,1,A,3,10,5102
WH_109544,EID_59544,Rural,Mid,North,Zone 2,2,3,4,4738,Company Owned,37,0,0,0,96,38,,9,0,C,1,1,12132
WH_109545,EID_59545,Rural,Large,West,Zone 6,7,0,3,8708,Company Owned,43,0,0,0,136,21,2014,7,1,A+,3,6,9130
WH_109546,EID_59546,Rural,Small,South,Zone 6,3,2,4,5339,Company Owned,70,0,0,1,176,30,2006,16,0,B+,3,9,18136
WH_109547,EID_59547,Rural,Mid,North,Zone 2,7,0,3,5044,Rented,65,0,0,0,247,,2000,28,1,A+,3,12,38119
WH_109548,EID_59548,Urban,Small,West,Zone 6,2,2,4,4602,Rented,32,0,0,0,213,,,32,0,A+,5,15,42065
WH_109549,EID_59549,Rural,Mid,West,Zone 3,1,0,3,4538,Company Owned,57,0,0,1,164,27,,17,0,B,3,19,22074
WH_109550,EID_59550,Rural,Large,North,Zone 5,4,0,3,5306,Company Owned,16,0,0,0,81,25,2006,30,1,A+,5,17,42116
WH_109551,EID_59551,Rural,Mid,South,Zone 4,2,0,4,5280,Company Owned,70,0,0,1,131,28,,26,0,A,4,26,35097
WH_109552,EID_59552,Rural,Small,East,Zone 6,8,0,4,4783,Rented,35,0,1,1,150,29,1999,25,0,B,5,15,31115
WH_109553,EID_59553,Rural,Mid,North,Zone 2,7,0,4,4264,Rented,16,0,0,0,243,24,2011,17,0,B+,1,12,21056
WH_109554,EID_59554,Rural,Small,North,Zone 6,2,0,4,6041,Company Owned,36,0,0,0,233,37,,15,0,A+,5,13,19123
WH_109555,EID_59555,Urban,Large,North,Zone 6,2,0,2,6627,Company Owned,46,0,0,1,205,49,,20,1,A+,2,23,28114
WH_109556,EID_59556,Rural,Large,West,Zone 5,0,0,2,5091,Company Owned,29,0,0,1,138,30,,7,0,C,2,10,9141
WH_109557,EID_59557,Rural,Large,North,Zone 5,7,2,4,4184,Company Owned,59,0,0,1,148,39,,16,0,C,5,10,20102
WH_109558,EID_59558,Rural,Large,West,Zone 6,4,0,3,4320,Rented,30,0,0,1,69,37,2015,11,1,C,4,6,14125
WH_109559,EID_59559,Rural,Small,South,Zone 6,8,0,2,3723,Rented,42,0,0,1,257,28,2013,11,1,A+,1,2,15105
WH_109560,EID_59560,Rural,Large,North,Zone 6,3,0,2,4526,Company Owned,56,0,0,1,177,29,2007,14,1,A+,5,28,19125
WH_109561,EID_59561,Urban,Large,North,Zone 5,2,0,3,5676,Company Owned,30,0,0,0,246,38,,22,0,C,4,24,27059
WH_109562,EID_59562,Urban,Large,South,Zone 5,2,1,2,4579,Rented,42,0,0,1,119,30,,9,0,B,3,14,10098
WH_109563,EID_59563,Rural,Mid,South,Zone 2,8,0,2,6675,Rented,57,0,0,0,59,46,2019,6,1,C,2,32,9105
WH_109564,EID_59564,Rural,Mid,West,Zone 2,4,0,2,7334,Company Owned,48,1,0,1,186,24,2005,34,0,B+,5,12,41078
WH_109565,EID_59565,Rural,Large,West,Zone 6,4,0,3,4434,Company Owned,48,0,0,1,205,26,2003,24,0,B+,6,6,30110
WH_109566,EID_59566,Urban,Mid,South,Zone 2,4,0,2,5706,Rented,38,0,0,0,171,38,2008,20,0,B,2,32,24088
WH_109567,EID_59567,Rural,Small,South,Zone 6,3,0,5,3842,Company Owned,69,0,0,1,69,30,,11,1,A+,6,9,15148
WH_109568,EID_59568,Rural,Large,North,Zone 5,3,0,3,5899,Rented,32,0,0,1,227,34,2020,6,0,B+,2,17,7061
WH_109569,EID_59569,Rural,Large,West,Zone 5,0,0,2,6272,Company Owned,33,0,0,0,74,20,,33,0,A,4,10,43087
WH_109570,EID_59570,Rural,Mid,West,Zone 4,1,2,3,5430,Rented,33,0,0,0,175,22,,20,0,B+,5,26,23112
WH_109571,EID_59571,Rural,Large,West,Zone 6,0,4,4,5046,Company Owned,22,0,0,1,118,33,,26,0,B+,2,6,30093
WH_109572,EID_59572,Rural,Small,North,Zone 6,5,0,4,3891,Company Owned,49,0,0,1,156,27,2006,15,1,B+,5,9,18090
WH_109573,EID_59573,Rural,Large,South,Zone 5,3,1,3,4892,Company Owned,45,1,0,1,185,31,2005,24,1,C,3,10,31076
WH_109574,EID_59574,Rural,Large,South,Zone 6,3,0,2,4567,Rented,24,0,0,0,260,19,2007,26,1,C,3,29,36114
WH_109575,EID_59575,Rural,Small,North,Zone 6,7,0,2,4569,Rented,61,0,0,1,203,25,,16,0,B,6,13,18120
WH_109576,EID_59576,Rural,Large,South,Zone 5,0,0,2,5763,Company Owned,39,0,0,1,173,25,,10,0,C,3,25,13088
WH_109577,EID_59577,Rural,Large,South,Zone 6,1,0,2,5053,Rented,67,0,0,1,146,26,,18,0,A+,5,29,24131
WH_109578,EID_59578,Rural,Mid,North,Zone 3,3,1,2,4709,Company Owned,63,0,0,1,239,41,,15,0,A,6,27,18095
WH_109579,EID_59579,Rural,Mid,North,Zone 3,0,0,4,3307,Company Owned,67,0,0,0,168,23,,10,0,A+,3,19,13093
WH_109580,EID_59580,Rural,Large,North,Zone 6,2,0,2,4649,Company Owned,58,0,0,1,236,30,,15,0,B+,3,29,18083
WH_109581,EID_59581,Rural,Small,South,Zone 1,3,0,2,5362,Rented,56,0,0,1,86,49,2006,22,1,A+,3,31,30078
WH_109582,EID_59582,Rural,Small,North,Zone 6,8,0,3,5116,Rented,31,0,0,1,144,28,2007,19,1,A+,2,13,27102
WH_109583,EID_59583,Rural,Mid,West,Zone 4,5,3,5,3772,Company Owned,22,0,0,0,99,20,,17,0,B,3,11,20069
WH_109584,EID_59584,Rural,Small,North,Zone 1,7,0,2,5823,Company Owned,50,1,0,1,93,25,2017,8,0,C,6,21,10126
WH_109585,EID_59585,Rural,Large,North,Zone 6,1,0,2,4108,Company Owned,62,0,0,1,137,28,,21,0,B+,5,28,27113
WH_109586,EID_59586,Rural,Small,North,Zone 6,6,1,4,5993,Company Owned,70,0,0,1,222,42,2018,5,0,B+,2,13,6079
WH_109587,EID_59587,Rural,Mid,West,Zone 3,4,3,4,3568,Rented,20,0,0,0,175,19,,16,0,A,2,19,20097
WH_109588,EID_59588,Rural,Small,West,Zone 1,3,2,5,4603,Rented,61,0,0,1,74,31,,16,0,A,6,31,20148
WH_109589,EID_59589,Rural,Small,North,Zone 6,4,0,3,4831,Rented,27,0,0,0,74,25,2022,0,0,NA,0,8,5086
WH_109590,EID_59590,Rural,Large,South,Zone 6,2,0,1,3109,Company Owned,39,0,0,0,117,23,,23,0,A,3,29,29099
WH_109591,EID_59591,Rural,Large,South,Zone 5,8,0,2,7645,Company Owned,46,0,0,1,188,39,1998,25,0,B,6,10,30148
WH_109592,EID_59592,Urban,Mid,North,Zone 3,5,0,3,5891,Rented,51,0,0,1,105,26,2013,19,0,C,2,27,24083
WH_109593,EID_59593,Rural,Large,North,Zone 6,5,0,2,9328,Company Owned,64,0,0,1,88,34,2020,5,0,B,3,29,6151
WH_109594,EID_59594,Rural,Mid,West,Zone 4,7,0,3,4168,Rented,15,0,0,0,110,19,2000,32,1,A,4,11,43057
WH_109595,EID_59595,Rural,Mid,West,Zone 2,1,1,5,4592,Rented,60,0,0,1,265,29,,16,0,C,3,12,21121
WH_109596,EID_59596,Rural,Large,West,Zone 6,6,0,2,5817,Company Owned,64,0,0,1,147,25,2021,0,0,NA,0,23,6063
WH_109597,EID_59597,Rural,Small,South,Zone 6,8,0,3,7954,Company Owned,29,1,0,1,101,33,,15,0,B+,5,15,18129
WH_109598,EID_59598,Rural,Large,South,Zone 5,2,0,2,5204,Company Owned,48,0,0,1,113,32,,25,1,A+,6,14,33104
WH_109599,EID_59599,Rural,Mid,North,Zone 4,0,2,3,7255,Company Owned,70,0,0,0,97,31,,14,0,B,2,26,17104
WH_109600,EID_59600,Rural,Large,North,Zone 5,0,0,2,5055,Company Owned,68,1,0,1,226,30,,28,0,B,4,24,35124
WH_109601,EID_59601,Rural,Large,North,Zone 5,1,3,2,4432,Rented,56,0,0,1,241,26,,25,1,A+,2,24,32093
WH_109602,EID_59602,Rural,Small,West,Zone 6,2,0,2,4895,Company Owned,33,0,0,1,236,,,17,0,C,4,9,23110
WH_109603,EID_59603,Rural,Small,North,Zone 6,8,0,4,5488,Company Owned,36,0,0,1,127,31,2004,26,0,B+,4,9,31108
WH_109604,EID_59604,Rural,Large,North,Zone 5,2,1,2,4690,Company Owned,22,0,0,1,168,36,,17,0,C,1,14,22127
WH_109605,EID_59605,Rural,Large,West,Zone 6,4,0,4,4383,Rented,26,0,0,0,216,28,2011,18,1,B,2,23,21103
WH_109606,EID_59606,Rural,Mid,North,Zone 3,4,0,3,4668,Rented,62,0,0,1,103,25,,4,0,B+,2,27,5084
WH_109607,EID_59607,Rural,Large,West,Zone 6,8,0,5,5989,Rented,29,0,0,0,98,38,2021,5,0,B+,1,23,6065
WH_109608,EID_59608,Rural,Large,North,Zone 6,1,0,2,5645,Rented,69,0,0,0,127,16,,18,0,A,4,4,23059
WH_109609,EID_59609,Urban,Large,North,Zone 6,3,3,2,4219,Rented,38,0,0,1,134,27,,14,0,B+,4,28,16136
WH_109610,EID_59610,Rural,Small,South,Zone 1,0,0,2,4622,Rented,57,0,0,1,77,23,,4,0,B+,3,21,4114
WH_109611,EID_59611,Rural,Large,South,Zone 5,2,0,2,4751,Rented,59,0,0,0,134,24,,11,0,A,5,25,16098
WH_109612,EID_59612,Rural,Small,West,Zone 6,3,5,5,5626,Rented,60,1,1,0,204,30,,18,0,C,4,8,23144
WH_109613,EID_59613,Rural,Mid,South,Zone 2,1,0,1,4487,Rented,21,0,0,1,115,40,,22,0,B,2,32,25088
WH_109614,EID_59614,Rural,Mid,South,Zone 4,4,2,2,4284,Company Owned,35,0,0,1,186,19,1996,30,1,A+,2,26,40124
WH_109615,EID_59615,Rural,Large,North,Zone 5,0,1,3,4505,Rented,26,0,1,1,129,36,,9,0,B,5,25,10109
WH_109616,EID_59616,Rural,Large,West,Zone 6,6,1,4,4447,Rented,68,0,0,1,107,24,2005,31,0,B+,3,6,37119
WH_109617,EID_59617,Rural,Large,West,Zone 6,1,2,5,2508,Company Owned,23,1,0,0,140,58,,12,0,A,1,23,16094
WH_109618,EID_59618,Rural,Small,South,Zone 6,7,0,3,5271,Rented,69,0,0,0,216,25,2012,18,0,B+,6,15,21098
WH_109619,EID_59619,Rural,Mid,South,Zone 3,3,2,2,4378,Rented,60,1,0,1,161,40,2007,22,0,B,2,27,26057
WH_109620,EID_59620,Rural,Large,West,Zone 5,5,0,6,5041,Company Owned,49,1,0,1,188,42,2002,31,0,C,6,5,42065
WH_109621,EID_59621,Rural,Large,South,Zone 5,6,0,2,4580,Rented,69,0,0,1,177,32,2017,19,0,C,3,25,26136
WH_109622,EID_59622,Rural,Mid,North,Zone 2,1,0,2,5268,Rented,52,0,0,0,227,18,,26,0,B,2,18,32094
WH_109623,EID_59623,Rural,Mid,North,Zone 2,6,0,3,4127,Rented,19,0,0,0,191,18,2013,15,1,A+,4,1,22135
WH_109624,EID_59624,Urban,Mid,North,Zone 4,2,1,2,4471,Rented,62,0,0,0,230,33,,21,0,B,5,26,25122
WH_109625,EID_59625,Rural,Mid,North,Zone 4,6,0,3,5081,Rented,50,0,1,0,221,29,2000,36,1,A+,2,26,48136
WH_109626,EID_59626,Rural,Mid,West,Zone 2,7,0,3,2653,Company Owned,42,0,0,0,127,25,2010,15,1,B+,2,12,19128
WH_109627,EID_59627,Rural,Mid,North,Zone 3,4,0,2,5713,Company Owned,34,0,0,1,153,25,2019,6,1,C,3,27,8100
WH_109628,EID_59628,Rural,Mid,North,Zone 4,7,1,4,4302,Company Owned,46,0,1,0,174,23,2016,12,1,A,5,26,16123
WH_109629,EID_59629,Rural,Mid,South,Zone 3,6,0,2,4201,Rented,40,0,0,1,131,29,2010,15,0,C,5,19,20057
WH_109630,EID_59630,Rural,Large,South,Zone 5,8,0,2,3871,Rented,36,0,0,0,189,15,,6,0,B+,5,14,7108
WH_109631,EID_59631,Rural,Small,North,Zone 6,7,0,3,8610,Rented,34,0,0,0,174,16,2004,23,0,A,5,8,31086
WH_109632,EID_59632,Rural,Large,South,Zone 6,8,0,2,4891,Rented,37,0,0,0,167,18,1998,14,1,A+,5,29,18069
WH_109633,EID_59633,Rural,Mid,West,Zone 2,4,1,2,6643,Company Owned,47,1,1,1,125,35,2006,29,0,B,2,1,35088
WH_109634,EID_59634,Rural,Large,North,Zone 5,0,0,3,5581,Rented,15,0,0,1,143,24,,18,0,A+,5,14,23060
WH_109635,EID_59635,Rural,Mid,West,Zone 4,6,0,4,6179,Company Owned,39,0,0,1,144,26,2001,38,0,B+,2,11,47131
WH_109636,EID_59636,Rural,Large,North,Zone 6,0,1,2,4727,Company Owned,48,0,0,0,169,23,,21,0,B+,4,29,25064
WH_109637,EID_59637,Rural,Mid,West,Zone 3,7,1,5,4122,Company Owned,25,0,0,1,191,21,2003,25,0,A,4,19,32136
WH_109638,EID_59638,Rural,Large,West,Zone 6,5,0,6,6479,Company Owned,56,1,0,1,222,37,2012,17,0,A,6,23,24088
WH_109639,EID_59639,Rural,Mid,North,Zone 2,3,0,4,4548,Company Owned,32,0,0,0,258,26,,22,0,B+,4,12,26143
WH_109640,EID_59640,Rural,Large,North,Zone 6,3,0,2,5575,Rented,63,0,0,0,235,17,2021,0,0,NA,0,28,6138
WH_109641,EID_59641,Rural,Mid,South,Zone 4,8,4,4,5680,Rented,58,1,0,1,255,35,,26,0,C,5,20,32065
WH_109642,EID_59642,Rural,Mid,West,Zone 2,0,0,4,5033,Rented,64,0,0,1,165,29,,23,0,B,5,1,28087
WH_109643,EID_59643,Rural,Large,North,Zone 6,5,2,3,3909,Company Owned,33,0,0,1,179,27,,17,0,B,4,6,19094
WH_109644,EID_59644,Rural,Large,North,Zone 6,2,0,4,4644,Rented,32,0,0,0,242,32,,21,0,C,3,28,29060
WH_109645,EID_59645,Rural,Small,West,Zone 1,2,0,2,6331,Company Owned,42,0,0,0,59,20,,25,0,B,6,30,31056
WH_109646,EID_59646,Rural,Mid,North,Zone 4,3,1,3,5721,Rented,57,0,0,1,167,30,1998,24,0,B,5,26,29084
WH_109647,EID_59647,Rural,Mid,North,Zone 4,0,2,3,4641,Company Owned,39,0,0,1,72,17,,17,0,A+,2,26,22078
WH_109648,EID_59648,Rural,Large,North,Zone 5,0,1,4,5324,Rented,35,1,1,0,262,30,,25,0,C,5,24,31075
WH_109649,EID_59649,Rural,Mid,North,Zone 2,4,0,3,5224,Rented,42,0,0,1,256,40,2008,21,0,B+,5,1,24065
WH_109650,EID_59650,Rural,Large,West,Zone 5,3,3,4,4289,Company Owned,33,0,0,0,248,27,1999,25,0,C,4,14,31145
WH_109651,EID_59651,Rural,Mid,North,Zone 4,3,0,4,5818,Company Owned,35,0,1,1,98,34,2016,21,1,A+,4,26,31149
WH_109652,EID_59652,Rural,Mid,South,Zone 3,7,0,4,4758,Company Owned,56,0,0,1,182,29,2013,14,0,B+,3,27,16074
WH_109653,EID_59653,Rural,Small,North,Zone 6,6,0,4,5085,Company Owned,20,1,0,1,205,,2016,12,1,A,5,9,16140
WH_109654,EID_59654,Rural,Large,East,Zone 5,4,0,4,3691,Company Owned,21,0,0,1,196,22,2008,22,0,B,6,14,26094
WH_109655,EID_59655,Rural,Large,South,Zone 6,5,0,4,6514,Company Owned,64,0,0,0,234,27,2001,24,0,B+,6,29,28076
WH_109656,EID_59656,Rural,Mid,West,Zone 3,3,0,3,6317,Rented,69,0,0,1,112,29,2015,14,1,C,3,27,19097
WH_109657,EID_59657,Rural,Large,North,Zone 5,2,4,2,5358,Company Owned,62,0,0,0,191,28,,16,1,B,2,24,19101
WH_109658,EID_59658,Rural,Small,North,Zone 1,6,0,3,5244,Company Owned,56,0,0,1,97,36,2001,26,0,B+,6,3,31055
WH_109659,EID_59659,Rural,Mid,North,Zone 4,8,2,3,4554,Company Owned,44,0,0,1,121,27,,5,1,B+,1,26,6081
WH_109660,EID_59660,Rural,Large,North,Zone 6,6,0,4,4515,Company Owned,69,1,0,1,96,39,2014,12,1,A+,5,6,16123
WH_109661,EID_59661,Rural,Mid,West,Zone 3,2,2,7,4753,Rented,49,0,0,1,204,27,,22,0,B,3,19,25100
WH_109662,EID_59662,Rural,Large,West,Zone 6,2,0,3,4146,Rented,56,0,0,1,73,24,,37,1,B+,5,23,47081
WH_109663,EID_59663,Rural,Small,West,Zone 6,1,0,2,5855,Company Owned,19,0,0,1,70,41,,10,0,C,5,15,14070
WH_109664,EID_59664,Rural,Large,South,Zone 5,8,0,2,5207,Rented,46,0,0,0,81,18,2011,16,1,A,2,10,23086
WH_109665,EID_59665,Rural,Small,North,Zone 1,2,3,4,7357,Company Owned,69,0,0,0,249,28,,10,0,C,6,31,13114
WH_109666,EID_59666,Rural,Mid,West,Zone 4,7,0,4,6013,Rented,53,0,0,0,263,38,,13,0,A,4,11,17111
WH_109667,EID_59667,Rural,Small,North,Zone 1,4,0,2,8585,Company Owned,41,0,0,1,255,24,2015,14,1,C,5,30,19105
